RegulationID,Capacity,StartTimestamp,EndTimestamp,ReferenceLocationName,ReferenceLocationType,ReferenceLocationRole,SlotWindowWidth,SlotSliceWidth,month,day_start,day_end,min_start,min_end,start,end,duration,initial_capacity,capacity_reduction,n_flights
LEBLA11,40,2019-07-11T10:00:00.000Z,2019-07-11T11:00:00.000Z,LEBL,AD,A,6,20,7,20,20,600,660,29400,29460,60,39,-0.02564102564102564,92
LEBLA03L,30,2019-07-03T21:00:00.000Z,2019-07-03T22:00:00.000Z,LEBL,AD,A,10,20,7,1,1,1260,1320,2700,2760,60,39,0.23076923076923078,30
LEBLA30L,30,2019-06-30T21:00:00.000Z,2019-06-30T22:00:00.000Z,LEBL,AD,A,6,20,7,25,25,1260,1320,37260,37320,60,39,0.23076923076923078,11
LEBLA14M,39,2019-07-14T07:40:00.000Z,2019-07-14T10:40:00.000Z,LEBL,AD,A,6,20,7,15,15,460,640,22060,22240,180,39,0.0,40
LEBLA09L,30,2019-07-09T21:00:00.000Z,2019-07-09T22:00:00.000Z,LEBL,AD,A,6,20,7,7,7,1260,1320,11340,11400,60,39,0.23076923076923078,32
LEBLA14N,30,2019-07-14T21:00:00.000Z,2019-07-14T22:00:00.000Z,LEBL,AD,A,6,20,7,15,15,1260,1320,22860,22920,60,39,0.23076923076923078,46
LEBLA12,40,2019-07-12T16:00:00.000Z,2019-07-12T18:00:00.000Z,LEBL,AD,A,10,20,7,16,16,960,1080,24000,24120,120,39,-0.02564102564102564,27
LEBLA25,30,2019-06-25T21:00:00.000Z,2019-06-25T22:50:00.000Z,LEBL,AD,A,8,20,7,22,22,1260,1370,32940,33050,110,39,0.23076923076923078,27
LEBLA07,32,2019-07-07T18:00:00.000Z,2019-07-07T18:21:00.000Z,LEBL,AD,A,6,20,7,0,0,1080,1101,1080,1101,21,39,0.1794871794871795,68
LEBLA26A,40,2019-06-26T17:40:00.000Z,2019-06-26T19:40:00.000Z,LEBL,AD,A,6,20,7,8,8,1060,1180,12580,12700,120,39,-0.02564102564102564,51
LEBLA17A,35,2019-07-17T16:20:00.000Z,2019-07-17T17:00:00.000Z,LEBL,AD,A,6,20,7,3,3,980,1020,5300,5340,40,39,0.10256410256410256,76
LEBLA07,36,2019-07-07T18:21:00.000Z,2019-07-07T19:10:00.000Z,LEBL,AD,A,6,20,7,0,0,1101,1150,1101,1150,49,39,0.07692307692307693,68
LEBLA07,25,2019-07-07T19:10:00.000Z,2019-07-07T20:00:00.000Z,LEBL,AD,A,6,20,7,0,0,1150,1200,1150,1200,50,39,0.358974358974359,68
LEBLA06,40,2019-07-06T08:00:00.000Z,2019-07-06T09:40:00.000Z,LEBL,AD,A,6,20,7,13,13,480,580,19200,19300,100,39,-0.02564102564102564,21
LEBLA30M,22,2019-06-30T05:20:00.000Z,2019-06-30T07:20:00.000Z,LEBL,AD,A,6,20,7,25,25,320,440,36320,36440,120,39,0.4358974358974359,126
LEBLA21,35,2019-06-21T08:00:00.000Z,2019-06-21T13:00:00.000Z,LEBL,AD,A,6,20,7,2,2,480,780,3360,3660,300,39,0.10256410256410256,90
LEBLA15N,30,2019-07-15T21:00:00.000Z,2019-07-15T22:00:00.000Z,LEBL,AD,A,10,20,7,9,9,1260,1320,14220,14280,60,39,0.23076923076923078,15
LEBLA09L,31,2019-07-09T22:00:00.000Z,2019-07-09T22:30:00.000Z,LEBL,AD,A,6,20,7,7,7,1320,1350,11400,11430,30,39,0.20512820512820512,32
LEBLA21L,30,2019-06-21T21:00:00.000Z,2019-06-21T22:51:00.000Z,LEBL,AD,A,6,20,7,2,2,1260,1371,4140,4251,111,39,0.23076923076923078,75
LEBLA04M,40,2019-07-04T08:00:00.000Z,2019-07-04T10:00:00.000Z,LEBL,AD,A,10,20,7,6,6,480,600,9120,9240,120,39,-0.02564102564102564,27
LEBLA30M,32,2019-06-30T07:20:00.000Z,2019-06-30T08:05:00.000Z,LEBL,AD,A,6,20,7,25,25,440,485,36440,36485,45,39,0.1794871794871795,126
LEBLA30,40,2019-06-30T16:20:00.000Z,2019-06-30T19:20:00.000Z,LEBL,AD,A,6,20,7,25,25,980,1160,36980,37160,180,39,-0.02564102564102564,65
LEBLA28A,40,2019-06-28T16:20:00.000Z,2019-06-28T18:00:00.000Z,LEBL,AD,A,6,20,7,10,10,980,1080,15380,15480,100,39,-0.02564102564102564,25
LEBLA08E,36,2019-07-08T19:05:00.000Z,2019-07-08T21:00:00.000Z,LEBL,AD,A,6,20,7,11,11,1145,1260,16985,17100,115,39,0.07692307692307693,279
LEBLA03,40,2019-07-03T07:40:00.000Z,2019-07-03T10:00:00.000Z,LEBL,AD,A,6,20,7,1,1,460,600,1900,2040,140,39,-0.02564102564102564,43
LEBLA30M,36,2019-06-30T08:05:00.000Z,2019-06-30T09:00:00.000Z,LEBL,AD,A,6,20,7,25,25,485,540,36485,36540,55,39,0.07692307692307693,126
LEBLA27N,30,2019-06-27T21:00:00.000Z,2019-06-27T22:00:00.000Z,LEBL,AD,A,10,20,7,5,5,1260,1320,8460,8520,60,39,0.23076923076923078,41
LEBLA21A,39,2019-06-21T16:20:00.000Z,2019-06-21T19:00:00.000Z,LEBL,AD,A,6,20,7,2,2,980,1140,3860,4020,160,39,0.0,76
LEBLA16M,40,2019-07-16T08:00:00.000Z,2019-07-16T09:20:00.000Z,LEBL,AD,A,10,20,7,23,23,480,560,33600,33680,80,39,-0.02564102564102564,8
LEBLA30M,40,2019-06-30T09:00:00.000Z,2019-06-30T10:30:00.000Z,LEBL,AD,A,6,20,7,25,25,540,630,36540,36630,90,39,-0.02564102564102564,126
LEBLA08E,30,2019-07-08T07:50:00.000Z,2019-07-08T09:21:00.000Z,LEBL,AD,A,6,20,7,11,11,470,561,16310,16401,91,39,0.23076923076923078,279
LEBLA17A,30,2019-07-17T17:00:00.000Z,2019-07-17T17:50:00.000Z,LEBL,AD,A,6,20,7,3,3,1020,1070,5340,5390,50,39,0.23076923076923078,76
LEBLA29L,40,2019-06-29T16:40:00.000Z,2019-06-29T17:40:00.000Z,LEBL,AD,A,6,20,7,27,27,1000,1060,39880,39940,60,39,-0.02564102564102564,6
LEBLA28,40,2019-06-28T07:40:00.000Z,2019-06-28T09:40:00.000Z,LEBL,AD,A,10,20,7,10,10,460,580,14860,14980,120,39,-0.02564102564102564,20
LEBLA07M,35,2019-07-07T08:40:00.000Z,2019-07-07T10:20:00.000Z,LEBL,AD,A,6,20,7,0,0,520,620,520,620,100,39,0.10256410256410256,70
LEBLA08E,25,2019-07-08T14:31:00.000Z,2019-07-08T15:50:00.000Z,LEBL,AD,A,6,20,7,11,11,871,950,16711,16790,79,39,0.358974358974359,279
LEBLA08E,25,2019-07-08T09:21:00.000Z,2019-07-08T13:15:00.000Z,LEBL,AD,A,6,20,7,11,11,561,795,16401,16635,234,39,0.358974358974359,279
LEBLA08N,31,2019-07-08T22:00:00.000Z,2019-07-08T23:00:00.000Z,LEBL,AD,A,10,20,7,11,11,1320,1380,17160,17220,60,39,0.20512820512820512,24
LEBLA25M,40,2019-06-25T08:00:00.000Z,2019-06-25T09:40:00.000Z,LEBL,AD,A,10,20,7,22,22,480,580,32160,32260,100,39,-0.02564102564102564,24
LEBLA16N,30,2019-07-16T21:00:00.000Z,2019-07-16T22:35:00.000Z,LEBL,AD,A,10,20,7,23,23,1260,1355,34380,34475,95,39,0.23076923076923078,16
LEBLA12N,31,2019-07-12T22:00:00.000Z,2019-07-12T22:36:00.000Z,LEBL,AD,A,10,20,7,16,16,1320,1356,24360,24396,36,39,0.20512820512820512,39
LEBLA01M,36,2019-07-01T05:40:00.000Z,2019-07-01T12:13:00.000Z,LEBL,AD,A,6,20,7,19,19,340,733,27700,28093,393,39,0.07692307692307693,84
LEBLA28L,20,2019-06-28T21:00:00.000Z,2019-06-28T23:00:00.000Z,LEBL,AD,A,10,20,7,10,10,1260,1380,15660,15780,120,39,0.48717948717948717,30
LEBLA13,40,2019-07-13T08:00:00.000Z,2019-07-13T09:56:00.000Z,LEBL,AD,A,6,20,7,17,17,480,596,24960,25076,116,39,-0.02564102564102564,29
LEBLA12E,40,2019-07-12T06:40:00.000Z,2019-07-12T09:40:00.000Z,LEBL,AD,A,6,20,7,16,16,400,580,23440,23620,180,39,-0.02564102564102564,74
LEBLA08E,28,2019-07-08T15:50:00.000Z,2019-07-08T17:00:00.000Z,LEBL,AD,A,6,20,7,11,11,950,1020,16790,16860,70,39,0.28205128205128205,279
LEBLA24,39,2019-06-24T15:40:00.000Z,2019-06-24T19:48:00.000Z,LEBL,AD,A,10,20,7,21,21,940,1188,31180,31428,248,39,0.0,69
LEBLA08E,40,2019-07-08T06:00:00.000Z,2019-07-08T07:50:00.000Z,LEBL,AD,A,6,20,7,11,11,360,470,16200,16310,110,39,-0.02564102564102564,279
LEBLA05N,30,2019-07-05T21:00:00.000Z,2019-07-05T22:00:00.000Z,LEBL,AD,A,10,20,7,26,26,1260,1320,38700,38760,60,39,0.23076923076923078,31
LEBLA05A,40,2019-07-05T11:00:00.000Z,2019-07-05T12:40:00.000Z,LEBL,AD,A,10,20,7,26,26,660,760,38100,38200,100,39,-0.02564102564102564,17
LEBLA04A,30,2019-07-04T21:00:00.000Z,2019-07-04T22:03:00.000Z,LEBL,AD,A,10,20,7,6,6,1260,1323,9900,9963,63,39,0.23076923076923078,25
LEBLA17A,30,2019-07-17T18:35:00.000Z,2019-07-17T22:00:00.000Z,LEBL,AD,A,6,20,7,3,3,1115,1320,5435,5640,205,39,0.23076923076923078,76
LEBLA17A,22,2019-07-17T17:50:00.000Z,2019-07-17T18:35:00.000Z,LEBL,AD,A,6,20,7,3,3,1070,1115,5390,5435,45,39,0.4358974358974359,76
LEBLA14N,31,2019-07-14T22:00:00.000Z,2019-07-14T23:20:00.000Z,LEBL,AD,A,6,20,7,15,15,1320,1400,22920,23000,80,39,0.20512820512820512,46
LEBLA20N,30,2019-06-20T21:00:00.000Z,2019-06-20T22:20:00.000Z,LEBL,AD,A,10,20,7,18,18,1260,1340,27180,27260,80,39,0.23076923076923078,26
LEBLA08N,30,2019-07-08T21:00:00.000Z,2019-07-08T22:00:00.000Z,LEBL,AD,A,10,20,7,11,11,1260,1320,17100,17160,60,39,0.23076923076923078,24
LEBLA27,40,2019-06-27T08:00:00.000Z,2019-06-27T09:20:00.000Z,LEBL,AD,A,10,20,7,5,5,480,560,7680,7760,80,39,-0.02564102564102564,180
LEBLA26,40,2019-06-26T08:00:00.000Z,2019-06-26T10:00:00.000Z,LEBL,AD,A,6,20,7,8,8,480,600,12000,12120,120,39,-0.02564102564102564,80
LEBLA10,40,2019-07-10T08:00:00.000Z,2019-07-10T09:20:00.000Z,LEBL,AD,A,10,20,7,24,24,480,560,35040,35120,80,39,-0.02564102564102564,37
LEBLA23L,30,2019-06-23T21:00:00.000Z,2019-06-23T23:00:00.000Z,LEBL,AD,A,6,20,7,4,4,1260,1380,7020,7140,120,39,0.23076923076923078,56
LEBLA27N,31,2019-06-27T22:00:00.000Z,2019-06-27T23:00:00.000Z,LEBL,AD,A,10,20,7,5,5,1320,1380,8520,8580,60,39,0.20512820512820512,41
LEBLA12N,30,2019-07-12T21:00:00.000Z,2019-07-12T22:00:00.000Z,LEBL,AD,A,10,20,7,16,16,1260,1320,24300,24360,60,39,0.23076923076923078,39
LEBLA08E,30,2019-07-08T17:00:00.000Z,2019-07-08T17:20:00.000Z,LEBL,AD,A,6,20,7,11,11,1020,1040,16860,16880,20,39,0.23076923076923078,279
LEBLA14,40,2019-07-14T16:25:00.000Z,2019-07-14T18:49:00.000Z,LEBL,AD,A,10,20,7,15,15,985,1129,22585,22729,144,39,-0.02564102564102564,51
LEBLA30M,35,2019-06-30T10:30:00.000Z,2019-06-30T13:00:00.000Z,LEBL,AD,A,6,20,7,25,25,630,780,36630,36780,150,39,0.10256410256410256,126
LEBLA22L,30,2019-06-22T21:00:00.000Z,2019-06-22T22:40:00.000Z,LEBL,AD,A,10,20,7,14,14,1260,1360,21420,21520,100,39,0.23076923076923078,19
LEBLA05,38,2019-07-05T08:00:00.000Z,2019-07-05T10:20:00.000Z,LEBL,AD,A,6,20,7,26,26,480,620,37920,38060,140,39,0.02564102564102564,88
LEBLA02,37,2019-07-02T08:00:00.000Z,2019-07-02T11:36:00.000Z,LEBL,AD,A,6,20,7,12,12,480,696,17760,17976,216,39,0.05128205128205128,162
LEIBA22A,16,2019-06-22T13:40:00.000Z,2019-06-22T15:20:00.000Z,LEIB,AD,A,10,20,7,14,14,820,920,20980,21080,100,16,0.0,0
LEIBA30A,16,2019-06-30T14:20:00.000Z,2019-06-30T16:20:00.000Z,LEIB,AD,A,10,20,7,25,25,860,980,36860,36980,120,16,0.0,0
LEIBA13,16,2019-07-13T17:40:00.000Z,2019-07-13T19:00:00.000Z,LEIB,AD,A,10,20,7,17,17,1060,1140,25540,25620,80,16,0.0,0
LEIBA01A,16,2019-07-01T15:20:00.000Z,2019-07-01T17:00:00.000Z,LEIB,AD,A,10,20,7,19,19,920,1020,28280,28380,100,16,0.0,0
LEIBA08,14,2019-07-08T08:40:00.000Z,2019-07-08T10:20:00.000Z,LEIB,AD,A,8,20,7,11,11,520,620,16360,16460,100,16,0.125,0
LEIBA08A,14,2019-07-08T15:00:00.000Z,2019-07-08T17:00:00.000Z,LEIB,AD,A,10,20,7,11,11,900,1020,16740,16860,120,16,0.125,0
LEIBA08L,14,2019-07-08T18:20:00.000Z,2019-07-08T19:40:00.000Z,LEIB,AD,A,10,20,7,11,11,1100,1180,16940,17020,80,16,0.125,0
LEIBA12,16,2019-07-12T14:40:00.000Z,2019-07-12T16:20:00.000Z,LEIB,AD,A,10,20,7,16,16,880,980,23920,24020,100,16,0.0,0
