RegulationID,Capacity,StartTimestamp,EndTimestamp,ReferenceLocationName,ReferenceLocationType,ReferenceLocationRole,SlotWindowWidth,SlotSliceWidth
EGKKA27,22,2019-07-27T11:30:00.000Z,2019-07-27T12:15:00.000Z,EGKK,AD,A,10,20
EGKKA26,24,2019-07-26T06:30:00.000Z,2019-07-26T10:03:00.000Z,EGKK,AD,A,10,20
EGKKA27,24,2019-07-27T12:15:00.000Z,2019-07-27T12:40:00.000Z,EGKK,AD,A,10,20
EGKKA26,22,2019-07-26T11:20:00.000Z,2019-07-26T16:30:00.000Z,EGKK,AD,A,10,20
EGKKA27,22,2019-07-27T10:00:00.000Z,2019-07-27T11:00:00.000Z,EGKK,AD,A,10,20
EGKKA26N,18,2019-07-26T23:00:00.000Z,2019-07-27T00:45:00.000Z,EGKK,AD,A,10,20
EGKKA26,25,2019-07-26T16:30:00.000Z,2019-07-26T17:45:00.000Z,EGKK,AD,A,10,20
EGKKA27N,28,2019-07-27T18:40:00.000Z,2019-07-27T19:31:00.000Z,EGKK,AD,A,10,20
EGKKA27,26,2019-07-27T12:40:00.000Z,2019-07-27T15:48:00.000Z,EGKK,AD,A,10,20
EGKKA26,18,2019-07-26T10:03:00.000Z,2019-07-26T11:20:00.000Z,EGKK,AD,A,10,20
EGKKA26,26,2019-07-26T17:45:00.000Z,2019-07-26T22:27:00.000Z,EGKK,AD,A,10,20
EGKKA23L,36,2019-07-23T20:40:00.000Z,2019-07-23T21:08:00.000Z,EGKK,AD,A,10,20
EGKKA23,14,2019-07-23T05:40:00.000Z,2019-07-23T08:40:00.000Z,EGKK,AD,A,10,20
EGKKA24A,26,2019-07-24T15:00:00.000Z,2019-07-24T19:40:00.000Z,EGKK,AD,A,10,20
EGKKA25E,28,2019-07-25T10:00:00.000Z,2019-07-25T12:11:00.000Z,EGKK,AD,A,10,20
EGKKA25,15,2019-07-25T23:00:00.000Z,2019-07-25T23:11:00.000Z,EGKK,AD,A,10,20
EGKKA24E,26,2019-07-24T08:40:00.000Z,2019-07-24T13:06:00.000Z,EGKK,AD,A,10,20
EGKKA25,18,2019-07-25T19:40:00.000Z,2019-07-25T23:00:00.000Z,EGKK,AD,A,10,20
EGKKA24E,24,2019-07-24T06:00:00.000Z,2019-07-24T08:40:00.000Z,EGKK,AD,A,10,20
EGKKA25E,24,2019-07-25T05:40:00.000Z,2019-07-25T10:00:00.000Z,EGKK,AD,A,10,20
EGKKA25,24,2019-07-25T16:00:00.000Z,2019-07-25T19:40:00.000Z,EGKK,AD,A,10,20
EGKKA23,24,2019-07-23T08:40:00.000Z,2019-07-23T09:00:00.000Z,EGKK,AD,A,10,20
EGKKA23,27,2019-07-23T09:00:00.000Z,2019-07-23T19:02:00.000Z,EGKK,AD,A,10,20
EGKKA22A,23,2019-07-22T12:40:00.000Z,2019-07-22T14:00:00.000Z,EGKK,AD,A,10,20
EGKKA22M,24,2019-07-22T06:00:00.000Z,2019-07-22T07:14:00.000Z,EGKK,AD,A,10,20
EGKKA22A,26,2019-07-22T14:00:00.000Z,2019-07-22T17:30:00.000Z,EGKK,AD,A,10,20
EGKKA22A,23,2019-07-22T17:30:00.000Z,2019-07-22T18:40:00.000Z,EGKK,AD,A,10,20
EGKKA21E,26,2019-07-21T11:00:00.000Z,2019-07-21T19:02:00.000Z,EGKK,AD,A,10,20
EGKKA22A,27,2019-07-22T18:40:00.000Z,2019-07-22T20:40:00.000Z,EGKK,AD,A,10,20
EGKKA22A,37,2019-07-22T20:40:00.000Z,2019-07-22T21:23:00.000Z,EGKK,AD,A,10,20
EGKKA18M,24,2019-07-18T06:00:00.000Z,2019-07-18T06:44:00.000Z,EGKK,AD,A,10,20
EGKKA20A,22,2019-07-20T16:00:00.000Z,2019-07-20T16:35:00.000Z,EGKK,AD,A,10,20
EGKKA20A,28,2019-07-20T18:10:00.000Z,2019-07-20T19:23:00.000Z,EGKK,AD,A,10,20
EGKKA20A,10,2019-07-20T15:20:00.000Z,2019-07-20T16:00:00.000Z,EGKK,AD,A,10,20
EGKKA18,27,2019-07-18T09:40:00.000Z,2019-07-18T12:00:00.000Z,EGKK,AD,A,10,20
EGKKA19A,26,2019-07-19T09:00:00.000Z,2019-07-19T14:30:00.000Z,EGKK,AD,A,10,20
EGKKA19,24,2019-07-19T06:00:00.000Z,2019-07-19T07:43:00.000Z,EGKK,AD,A,10,20
EGKKA18,26,2019-07-18T15:25:00.000Z,2019-07-18T20:01:00.000Z,EGKK,AD,A,10,20
EGKKA20,24,2019-07-20T05:40:00.000Z,2019-07-20T08:00:00.000Z,EGKK,AD,A,10,20
EGKKA18,26,2019-07-18T12:00:00.000Z,2019-07-18T13:30:00.000Z,EGKK,AD,A,10,20
EGKKA19A,22,2019-07-19T14:30:00.000Z,2019-07-19T16:10:00.000Z,EGKK,AD,A,10,20
EGKKA19A,24,2019-07-19T16:10:00.000Z,2019-07-19T19:00:00.000Z,EGKK,AD,A,10,20
EGKKA20A,24,2019-07-20T16:35:00.000Z,2019-07-20T18:10:00.000Z,EGKK,AD,A,10,20
EGKKA19A,26,2019-07-19T19:00:00.000Z,2019-07-19T19:52:00.000Z,EGKK,AD,A,10,20
EGKKA20E,24,2019-07-20T10:00:00.000Z,2019-07-20T15:20:00.000Z,EGKK,AD,A,10,20
EGKKA18,22,2019-07-18T13:30:00.000Z,2019-07-18T15:25:00.000Z,EGKK,AD,A,10,20
EGLCA14A,14,2019-08-14T16:20:00.000Z,2019-08-14T18:25:00.000Z,EGLC,AD,A,10,20
EGLCA04A,12,2019-08-04T16:40:00.000Z,2019-08-04T18:40:00.000Z,EGLC,AD,A,12,20
EGLCA29,15,2019-07-29T06:40:00.000Z,2019-07-29T08:30:00.000Z,EGLC,AD,A,10,20
EGLCA30,12,2019-07-30T15:40:00.000Z,2019-07-30T19:51:00.000Z,EGLC,AD,A,10,20
EGLCA26,10,2019-07-26T07:30:00.000Z,2019-07-26T09:17:00.000Z,EGLC,AD,A,10,20
EGLCA26,6,2019-07-26T05:20:00.000Z,2019-07-26T07:30:00.000Z,EGLC,AD,A,10,20
EGLCA25,0,2019-07-25T19:00:00.000Z,2019-07-25T23:29:00.000Z,EGLC,AD,A,10,20
EGLCA22,15,2019-07-22T06:40:00.000Z,2019-07-22T07:32:00.000Z,EGLC,AD,A,10,20
EGLLA14A,43,2019-08-14T18:00:00.000Z,2019-08-14T19:25:00.000Z,EGLL,AD,A,6,20
EGLLA14A,41,2019-08-14T13:20:00.000Z,2019-08-14T18:00:00.000Z,EGLL,AD,A,6,20
EGLLA12M,39,2019-08-12T06:00:00.000Z,2019-08-12T17:00:00.000Z,EGLL,AD,A,6,20
EGLLA12M,41,2019-08-12T17:00:00.000Z,2019-08-12T19:28:00.000Z,EGLL,AD,A,6,20
EGLLA10M,37,2019-08-10T04:40:00.000Z,2019-08-10T16:50:00.000Z,EGLL,AD,A,6,20
EGLLA11E,42,2019-08-11T10:00:00.000Z,2019-08-11T11:00:00.000Z,EGLL,AD,A,6,20
EGLLA10M,39,2019-08-10T16:50:00.000Z,2019-08-10T18:10:00.000Z,EGLL,AD,A,6,20
EGLLA10M,42,2019-08-10T18:10:00.000Z,2019-08-10T19:24:00.000Z,EGLL,AD,A,6,20
EGLLA11E,45,2019-08-11T11:00:00.000Z,2019-08-11T12:09:00.000Z,EGLL,AD,A,6,20
EGLLA11E,40,2019-08-11T05:40:00.000Z,2019-08-11T06:20:00.000Z,EGLL,AD,A,6,20
EGLLA11E,38,2019-08-11T06:20:00.000Z,2019-08-11T08:20:00.000Z,EGLL,AD,A,6,20
EGLLA11E,40,2019-08-11T08:20:00.000Z,2019-08-11T10:00:00.000Z,EGLL,AD,A,6,20
EGLLA09E,39,2019-08-09T04:40:00.000Z,2019-08-09T06:40:00.000Z,EGLL,AD,A,6,20
EGLLA09E,38,2019-08-09T16:00:00.000Z,2019-08-09T21:00:00.000Z,EGLL,AD,A,6,20
EGLLA09E,41,2019-08-09T06:40:00.000Z,2019-08-09T16:00:00.000Z,EGLL,AD,A,6,20
EGLLA08A,46,2019-08-08T16:00:00.000Z,2019-08-08T18:10:00.000Z,EGLL,AD,A,6,20
EGLLA08M,45,2019-08-08T08:20:00.000Z,2019-08-08T12:38:00.000Z,EGLL,AD,A,6,20
EGLLA06,43,2019-08-06T15:26:00.000Z,2019-08-06T19:24:00.000Z,EGLL,AD,A,10,20
EGLLA07,40,2019-08-07T14:20:00.000Z,2019-08-07T19:03:00.000Z,EGLL,AD,A,6,20
EGLLA06,40,2019-08-06T10:00:00.000Z,2019-08-06T15:26:00.000Z,EGLL,AD,A,10,20
EGLLA30,40,2019-07-30T18:10:00.000Z,2019-07-30T19:20:00.000Z,EGLL,AD,A,6,20
EGLLA31M,40,2019-07-31T05:00:00.000Z,2019-07-31T07:20:00.000Z,EGLL,AD,A,6,20
EGLLA31A,46,2019-07-31T13:20:00.000Z,2019-07-31T15:11:00.000Z,EGLL,AD,A,6,20
EGLLA31M,43,2019-07-31T07:20:00.000Z,2019-07-31T09:40:00.000Z,EGLL,AD,A,6,20
EGLLA30,36,2019-07-30T17:00:00.000Z,2019-07-30T18:10:00.000Z,EGLL,AD,A,6,20
EGLLA30,40,2019-07-30T09:00:00.000Z,2019-07-30T17:00:00.000Z,EGLL,AD,A,6,20
EGLLA31M,46,2019-07-31T09:40:00.000Z,2019-07-31T10:51:00.000Z,EGLL,AD,A,6,20
EGLLA30,42,2019-07-30T19:20:00.000Z,2019-07-30T20:54:00.000Z,EGLL,AD,A,6,20
EGLLA28L,44,2019-07-28T18:00:00.000Z,2019-07-28T19:10:00.000Z,EGLL,AD,A,10,20
EGLLA28L,42,2019-07-28T16:20:00.000Z,2019-07-28T18:00:00.000Z,EGLL,AD,A,10,20
EGLLA26,18,2019-07-26T10:01:00.000Z,2019-07-26T10:50:00.000Z,EGLL,AD,A,8,20
EGLLA26,42,2019-07-26T16:30:00.000Z,2019-07-26T19:35:00.000Z,EGLL,AD,A,8,20
EGLLA26,40,2019-07-26T13:45:00.000Z,2019-07-26T16:30:00.000Z,EGLL,AD,A,8,20
EGLLA26,30,2019-07-26T05:00:00.000Z,2019-07-26T10:01:00.000Z,EGLL,AD,A,8,20
EGLLA26,36,2019-07-26T10:50:00.000Z,2019-07-26T13:45:00.000Z,EGLL,AD,A,8,20
EGLLA25,34,2019-07-25T17:40:00.000Z,2019-07-25T23:28:00.000Z,EGLL,AD,A,6,20
EGLLA23,42,2019-07-23T05:40:00.000Z,2019-07-23T08:20:00.000Z,EGLL,AD,A,6,20
EGLLA25,40,2019-07-25T15:00:00.000Z,2019-07-25T17:40:00.000Z,EGLL,AD,A,6,20
EGLLA23,43,2019-07-23T08:20:00.000Z,2019-07-23T14:04:00.000Z,EGLL,AD,A,6,20
EGLLA19A,45,2019-07-19T19:00:00.000Z,2019-07-19T19:28:00.000Z,EGLL,AD,A,6,20
EGLLA20,40,2019-07-20T08:00:00.000Z,2019-07-20T14:10:00.000Z,EGLL,AD,A,10,20
EGLLA20,42,2019-07-20T14:10:00.000Z,2019-07-20T17:00:00.000Z,EGLL,AD,A,10,20
EGLLA18,42,2019-07-18T16:20:00.000Z,2019-07-18T19:40:00.000Z,EGLL,AD,A,6,20
EGLLA19A,42,2019-07-19T12:40:00.000Z,2019-07-19T19:00:00.000Z,EGLL,AD,A,6,20
EGNTA28,0,2019-07-28T13:15:00.000Z,2019-07-28T14:13:00.000Z,EGNT,AD,A,10,20
EGPAA22,0,2019-07-22T06:00:00.000Z,2019-07-22T19:15:00.000Z,EGPA,AD,A,10,20
EGPBA22,0,2019-07-22T06:15:00.000Z,2019-07-22T19:30:00.000Z,EGPB,AD,A,40,20
EGPEA21,0,2019-07-21T01:45:00.000Z,2019-07-21T21:30:00.000Z,EGPE,AD,A,10,20
EGPHA29,20,2019-07-29T10:20:00.000Z,2019-07-29T11:23:00.000Z,EGPH,AD,A,10,20
EGPHA29,14,2019-07-29T08:00:00.000Z,2019-07-29T09:00:00.000Z,EGPH,AD,A,10,20
EGPHA29,16,2019-07-29T09:00:00.000Z,2019-07-29T10:20:00.000Z,EGPH,AD,A,10,20
EGPHA28,16,2019-07-28T19:30:00.000Z,2019-07-28T20:54:00.000Z,EGPH,AD,A,10,20
EGPHA28,14,2019-07-28T15:50:00.000Z,2019-07-28T19:30:00.000Z,EGPH,AD,A,10,20
EGPHA28,12,2019-07-28T13:40:00.000Z,2019-07-28T15:50:00.000Z,EGPH,AD,A,10,20
EGPLA23,0,2019-07-23T06:45:00.000Z,2019-07-23T16:45:00.000Z,EGPL,AD,A,10,20
EGPNA23,0,2019-07-23T05:45:00.000Z,2019-07-23T19:45:00.000Z,EGPN,AD,A,10,20
EGPOA23,0,2019-07-23T06:00:00.000Z,2019-07-23T18:45:00.000Z,EGPO,AD,A,10,20
EGSSA12E,0,2019-08-12T01:00:00.000Z,2019-08-12T04:50:00.000Z,EGSS,AD,A,10,20
EGSSA11,18,2019-08-11T21:00:00.000Z,2019-08-11T21:30:00.000Z,EGSS,AD,A,10,20
EGSSA11,15,2019-08-11T21:30:00.000Z,2019-08-11T23:56:00.000Z,EGSS,AD,A,10,20
EGSSA06N,26,2019-08-06T21:20:00.000Z,2019-08-06T22:15:00.000Z,EGSS,AD,A,10,20
EGSSA03,18,2019-08-03T06:00:00.000Z,2019-08-03T06:51:00.000Z,EGSS,AD,A,10,20
EGSSA26,26,2019-07-26T12:00:00.000Z,2019-07-26T13:12:00.000Z,EGSS,AD,A,10,20
EGSSA22A,26,2019-07-22T17:00:00.000Z,2019-07-22T18:21:00.000Z,EGSS,AD,A,10,20
EGSSA22,0,2019-07-22T01:00:00.000Z,2019-07-22T04:50:00.000Z,EGSS,AD,A,10,20
EHBKD17N,0,2019-07-17T20:00:00.000Z,2019-07-18T04:00:00.000Z,EHBK,AD,D,10,20
EHAMA14,65,2019-08-14T05:20:00.000Z,2019-08-14T07:00:00.000Z,EHAM,AD,A,6,20
EHAMA13M,65,2019-08-13T10:40:00.000Z,2019-08-13T11:20:00.000Z,EHAM,AD,A,6,20
EHAMA13M,35,2019-08-13T09:20:00.000Z,2019-08-13T10:40:00.000Z,EHAM,AD,A,6,20
EHAMA14A,68,2019-08-14T16:20:00.000Z,2019-08-14T18:00:00.000Z,EHAM,AD,A,10,20
EHAMA13E,65,2019-08-13T05:20:00.000Z,2019-08-13T07:00:00.000Z,EHAM,AD,A,6,20
EHAMA13A,68,2019-08-13T16:00:00.000Z,2019-08-13T18:00:00.000Z,EHAM,AD,A,10,20
EHAMA12M,60,2019-08-12T10:40:00.000Z,2019-08-12T11:20:00.000Z,EHAM,AD,A,6,20
EHAMA10E,28,2019-08-10T09:20:00.000Z,2019-08-10T10:40:00.000Z,EHAM,AD,A,6,20
EHAMA10E,30,2019-08-10T07:00:00.000Z,2019-08-10T08:40:00.000Z,EHAM,AD,A,6,20
EHAMA12M,35,2019-08-12T13:50:00.000Z,2019-08-12T15:20:00.000Z,EHAM,AD,A,6,20
EHAMA12A,35,2019-08-12T18:20:00.000Z,2019-08-12T20:20:00.000Z,EHAM,AD,A,10,20
EHAMA10E,55,2019-08-10T10:40:00.000Z,2019-08-10T11:20:00.000Z,EHAM,AD,A,6,20
EHAMA12E,65,2019-08-12T05:20:00.000Z,2019-08-12T07:00:00.000Z,EHAM,AD,A,6,20
EHAMA10E,60,2019-08-10T12:40:00.000Z,2019-08-10T13:50:00.000Z,EHAM,AD,A,6,20
EHAMA11A,68,2019-08-11T16:20:00.000Z,2019-08-11T18:00:00.000Z,EHAM,AD,A,6,20
EHAMA12E,35,2019-08-12T09:20:00.000Z,2019-08-12T10:40:00.000Z,EHAM,AD,A,6,20
EHAMA10E,56,2019-08-10T08:40:00.000Z,2019-08-10T09:20:00.000Z,EHAM,AD,A,6,20
EHAMA10A,55,2019-08-10T16:20:00.000Z,2019-08-10T18:00:00.000Z,EHAM,AD,A,6,20
EHAMA12E,65,2019-08-12T08:40:00.000Z,2019-08-12T09:20:00.000Z,EHAM,AD,A,6,20
EHAMA10E,27,2019-08-10T11:20:00.000Z,2019-08-10T12:40:00.000Z,EHAM,AD,A,6,20
EHAMA10E,32,2019-08-10T13:50:00.000Z,2019-08-10T15:00:00.000Z,EHAM,AD,A,6,20
EHAMA10E,64,2019-08-10T05:20:00.000Z,2019-08-10T07:00:00.000Z,EHAM,AD,A,6,20
EHAMA12M,35,2019-08-12T11:20:00.000Z,2019-08-12T12:40:00.000Z,EHAM,AD,A,6,20
EHAMA12E,35,2019-08-12T07:00:00.000Z,2019-08-12T08:40:00.000Z,EHAM,AD,A,6,20
EHAMA12M,60,2019-08-12T12:40:00.000Z,2019-08-12T13:50:00.000Z,EHAM,AD,A,6,20
EHAMA09M,35,2019-08-09T09:20:00.000Z,2019-08-09T10:40:00.000Z,EHAM,AD,A,10,20
EHAMA09L,22,2019-08-09T20:30:00.000Z,2019-08-10T00:00:00.000Z,EHAM,AD,A,10,20
EHAMA09L,10,2019-08-09T18:15:00.000Z,2019-08-09T20:30:00.000Z,EHAM,AD,A,10,20
EHAMA09E,65,2019-08-09T05:20:00.000Z,2019-08-09T07:00:00.000Z,EHAM,AD,A,10,20
EHAMA08E,65,2019-08-08T05:20:00.000Z,2019-08-08T07:00:00.000Z,EHAM,AD,A,10,20
EHAMA09N,35,2019-08-09T19:00:00.000Z,2019-08-09T20:20:00.000Z,EHAM,AD,A,6,20
EHAMA08A,68,2019-08-08T16:20:00.000Z,2019-08-08T18:00:00.000Z,EHAM,AD,A,6,20
EHAMA09,65,2019-08-09T16:20:00.000Z,2019-08-09T18:20:00.000Z,EHAM,AD,A,10,20
EHAMA07E,65,2019-08-07T05:20:00.000Z,2019-08-07T07:00:00.000Z,EHAM,AD,A,10,20
EHAMA07A,68,2019-08-07T16:40:00.000Z,2019-08-07T18:00:00.000Z,EHAM,AD,A,6,20
EHFIRA06,68,2019-08-06T16:20:00.000Z,2019-08-06T17:40:00.000Z,EHAM,AD,A,10,20
EHAMA05A,68,2019-08-05T16:40:00.000Z,2019-08-05T17:50:00.000Z,EHAM,AD,A,10,20
EHAMA04A,68,2019-08-04T16:20:00.000Z,2019-08-04T17:40:00.000Z,EHAM,AD,A,10,20
EHAMA02,65,2019-08-02T05:20:00.000Z,2019-08-02T07:00:00.000Z,EHAM,AD,A,10,20
EHAMA02M,35,2019-08-02T18:00:00.000Z,2019-08-02T20:20:00.000Z,EHAM,AD,A,6,20
EHAMA01E,65,2019-08-01T05:20:00.000Z,2019-08-01T07:00:00.000Z,EHAM,AD,A,6,20
EHAMA01,68,2019-08-01T16:40:00.000Z,2019-08-01T18:00:00.000Z,EHAM,AD,A,6,20
EHAMA02M,34,2019-08-02T09:20:00.000Z,2019-08-02T16:00:00.000Z,EHAM,AD,A,6,20
EHAMA02M,65,2019-08-02T16:00:00.000Z,2019-08-02T18:00:00.000Z,EHAM,AD,A,6,20
EHAMA31M,65,2019-07-31T05:20:00.000Z,2019-07-31T07:00:00.000Z,EHAM,AD,A,6,20
EHAMA30,35,2019-07-30T07:00:00.000Z,2019-07-30T08:40:00.000Z,EHAM,AD,A,6,20
EHAMA29A,68,2019-07-29T16:40:00.000Z,2019-07-29T18:00:00.000Z,EHAM,AD,A,6,20
EHAMA30,65,2019-07-30T08:40:00.000Z,2019-07-30T09:20:00.000Z,EHAM,AD,A,6,20
EHAMA30,65,2019-07-30T05:20:00.000Z,2019-07-30T07:00:00.000Z,EHAM,AD,A,6,20
EHAMA31A,68,2019-07-31T16:20:00.000Z,2019-07-31T18:00:00.000Z,EHAM,AD,A,6,20
EHAMA29,65,2019-07-29T05:20:00.000Z,2019-07-29T07:00:00.000Z,EHAM,AD,A,6,20
EHAMA31,50,2019-07-31T10:20:00.000Z,2019-07-31T11:20:00.000Z,EHAM,AD,A,6,20
EHAMA28,35,2019-07-28T04:40:00.000Z,2019-07-28T05:20:00.000Z,EHAM,AD,A,6,20
EHAMA28,65,2019-07-28T05:20:00.000Z,2019-07-28T07:00:00.000Z,EHAM,AD,A,6,20
EHFIR28A,68,2019-07-28T16:40:00.000Z,2019-07-28T18:00:00.000Z,EHAM,AD,A,10,20
EHAMA26A,35,2019-07-26T11:20:00.000Z,2019-07-26T12:40:00.000Z,EHAM,AD,A,10,20
EHAMA26,65,2019-07-26T05:20:00.000Z,2019-07-26T07:00:00.000Z,EHAM,AD,A,6,20
EHAMA26A,65,2019-07-26T12:40:00.000Z,2019-07-26T13:50:00.000Z,EHAM,AD,A,10,20
EHAMA26L,65,2019-07-26T16:40:00.000Z,2019-07-26T18:00:00.000Z,EHAM,AD,A,6,20
EHAMA25M,35,2019-07-25T07:00:00.000Z,2019-07-25T08:20:00.000Z,EHAM,AD,A,6,20
EHAMA24A,68,2019-07-24T16:00:00.000Z,2019-07-24T16:10:00.000Z,EHAM,AD,A,10,20
EHAMA24,20,2019-07-24T14:00:00.000Z,2019-07-24T14:30:00.000Z,EHAM,AD,A,10,20
EHAMA25,68,2019-07-25T13:20:00.000Z,2019-07-25T14:20:00.000Z,EHAM,AD,A,10,20
EHAMA24E,65,2019-07-24T05:20:00.000Z,2019-07-24T07:00:00.000Z,EHAM,AD,A,6,20
EHAMA24,24,2019-07-24T21:00:00.000Z,2019-07-25T04:10:00.000Z,EHAM,AD,A,10,20
EHAMA25A,68,2019-07-25T16:20:00.000Z,2019-07-25T16:30:00.000Z,EHAM,AD,A,10,20
EHAMA24,10,2019-07-24T14:30:00.000Z,2019-07-24T21:00:00.000Z,EHAM,AD,A,10,20
EHAMA25E,35,2019-07-25T04:10:00.000Z,2019-07-25T05:00:00.000Z,EHAM,AD,A,10,20
EHAMA23E,65,2019-07-23T05:00:00.000Z,2019-07-23T06:40:00.000Z,EHAM,AD,A,6,20
EHAMA21E,65,2019-07-21T05:20:00.000Z,2019-07-21T06:40:00.000Z,EHAM,AD,A,6,20
EHAMA22A,68,2019-07-22T16:20:00.000Z,2019-07-22T18:00:00.000Z,EHAM,AD,A,6,20
EHAMA21A,68,2019-07-21T16:00:00.000Z,2019-07-21T17:40:00.000Z,EHAM,AD,A,10,20
EHAMA20M,35,2019-07-20T11:40:00.000Z,2019-07-20T12:40:00.000Z,EHAM,AD,A,10,20
EHAMA19,35,2019-07-19T07:20:00.000Z,2019-07-19T08:20:00.000Z,EHAM,AD,A,10,20
EHAMA19,35,2019-07-19T09:20:00.000Z,2019-07-19T10:20:00.000Z,EHAM,AD,A,10,20
EHAMA20,35,2019-07-20T04:20:00.000Z,2019-07-20T04:54:00.000Z,EHAM,AD,A,10,20
EHAMA20M,55,2019-07-20T08:20:00.000Z,2019-07-20T09:20:00.000Z,EHAM,AD,A,10,20
EHAMA19A,68,2019-07-19T15:40:00.000Z,2019-07-19T18:00:00.000Z,EHAM,AD,A,6,20
EHAMA19,44,2019-07-19T04:40:00.000Z,2019-07-19T05:20:00.000Z,EHAM,AD,A,10,20
EHAMA18M,35,2019-07-18T10:00:00.000Z,2019-07-18T10:20:00.000Z,EHAM,AD,A,10,20
EHAMA18M,65,2019-07-18T10:20:00.000Z,2019-07-18T11:20:00.000Z,EHAM,AD,A,10,20
EHAMA18,68,2019-07-18T16:20:00.000Z,2019-07-18T18:00:00.000Z,EHAM,AD,A,6,20
EHAMA20M,65,2019-07-20T10:40:00.000Z,2019-07-20T11:40:00.000Z,EHAM,AD,A,10,20
EHAMA20M,30,2019-07-20T09:20:00.000Z,2019-07-20T10:40:00.000Z,EHAM,AD,A,10,20
EHAMA19,65,2019-07-19T05:20:00.000Z,2019-07-19T07:20:00.000Z,EHAM,AD,A,10,20
EHAMA19,65,2019-07-19T08:20:00.000Z,2019-07-19T09:20:00.000Z,EHAM,AD,A,10,20
EIDWA08M,28,2019-08-08T07:42:00.000Z,2019-08-08T10:32:00.000Z,EIDW,AD,A,10,20
EIDWA08M,8,2019-08-08T05:42:00.000Z,2019-08-08T07:42:00.000Z,EIDW,AD,A,10,20
EIDWA04,14,2019-08-04T06:00:00.000Z,2019-08-04T06:43:00.000Z,EIDW,AD,A,10,20
EIDWA19,26,2019-07-19T13:00:00.000Z,2019-07-19T13:49:00.000Z,EIDW,AD,A,10,20
EKAHA06,0,2019-08-06T04:00:00.000Z,2019-08-06T04:10:00.000Z,EKAH,AD,A,10,20
ELLXA13,14,2019-08-13T04:00:00.000Z,2019-08-13T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA14,14,2019-08-14T04:00:00.000Z,2019-08-14T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA14,16,2019-08-14T19:00:00.000Z,2019-08-14T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA13,16,2019-08-13T19:00:00.000Z,2019-08-13T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA10,14,2019-08-10T04:00:00.000Z,2019-08-10T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA11,14,2019-08-11T04:00:00.000Z,2019-08-11T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA10,16,2019-08-10T19:00:00.000Z,2019-08-10T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA12,16,2019-08-12T19:00:00.000Z,2019-08-12T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA11,16,2019-08-11T19:00:00.000Z,2019-08-11T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA12,14,2019-08-12T04:00:00.000Z,2019-08-12T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA09,14,2019-08-09T04:00:00.000Z,2019-08-09T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA09,16,2019-08-09T19:00:00.000Z,2019-08-09T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA08,14,2019-08-08T04:00:00.000Z,2019-08-08T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA08,16,2019-08-08T19:00:00.000Z,2019-08-08T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA06,16,2019-08-06T19:00:00.000Z,2019-08-06T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA07,16,2019-08-07T19:00:00.000Z,2019-08-07T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA07,14,2019-08-07T04:00:00.000Z,2019-08-07T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA06,14,2019-08-06T04:00:00.000Z,2019-08-06T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA04,16,2019-08-04T19:00:00.000Z,2019-08-04T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA03,14,2019-08-03T04:00:00.000Z,2019-08-03T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA05,16,2019-08-05T19:00:00.000Z,2019-08-05T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA05,14,2019-08-05T04:00:00.000Z,2019-08-05T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA04,14,2019-08-04T04:00:00.000Z,2019-08-04T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA03,16,2019-08-03T19:00:00.000Z,2019-08-03T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA02,16,2019-08-02T19:00:00.000Z,2019-08-02T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA02,14,2019-08-02T04:00:00.000Z,2019-08-02T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA01,14,2019-08-01T04:00:00.000Z,2019-08-01T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA01,16,2019-08-01T19:00:00.000Z,2019-08-01T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA31,14,2019-07-31T04:00:00.000Z,2019-07-31T19:00:00.000Z,ELLX,AD,A,10,20
ELLXA29,16,2019-07-29T19:00:00.000Z,2019-07-29T22:00:00.000Z,ELLX,AD,A,10,20
ELLXA30,16,2019-07-30T19:00:00.000Z,2019-07-30T22:00:00.000Z,ELLX,AD,A,10,20
